code,date,text,value
INTC,20170706,qualcomm accuses apple of infringing six patent in iphone ipad,1
INTC,20170705,intel john mcafee settle lawsuit over antivirus pioneer s name,1
INTC,20170705,china s baidu tap partner to help advance self driving,0
INTC,20170705,china s baidu tap partner to help advance self driving,0
INTC,20170705,samsung on track to take intel s chip crown with record second quarter earnings,0
INTC,20170704,samsung on track to take intel s chip crown with record q earnings,1
INTC,20170630,top eu court to rule on intel antitrust case on sept,1
INTC,20170629,brief meet group on june co a delaware corporation entered into cooperation agreement,1
INTC,20170626,eu court seen ruling on intel antitrust case next year judge,1
INTC,20170622,brief intel extends cash tender offer for outstanding share of mobileye,1
INTC,20170622,update imagination tech up for sale after bruising apple fight,0
INTC,20170621,intel sign olympics sponsorship deal through,1
INTC,20170621,intel to collaborate with israel s team illusive on cybersecurity,0
INTC,20170621,after mcdonald s exit ioc and intel forge olympic tie up to,0
INTC,20170621,after mcdonald s exit ioc and intel forge olympic tie up to,0
INTC,20170621,intel to collaborate with israel s team illusive on cybersecurity,0
INTC,20170620,continental join bmw intel mobileye platform for self driving car,0
INTC,20170614,brief intel say israel restrictive trade practice law approves proposed mobileye deal,1
INTC,20170614,fitch rate intel s mm year senior note offering a,0
INTC,20170614,brief intel to invest mln to advance it r d innovation in india,0
INTC,20170613,brief intel file for pricing of pct senior note due,1
INTC,20170612,brief intel announces expiration of hsr waiting period for proposed acquisition of mobileye,1
INTC,20170612,brief mobileye say hsr waiting period expires,0
INTC,20170612,brief india s tc collaborates with intel to drive digital transformation,0
INTC,20170607,update delphi transdev to develop self driving transport service in europe,0
INTC,20170607,delphi transdev to develop self driving shuttle service in europe,0
INTC,20170601,brief intel announces a year partnership with major league baseball,1
INTC,20170601,brief mobileye q non gaap earnings per share,0
INTC,20170530,brief intel promotes three corporate officer,1
INTC,20170524,brief renault planning to buy some french r d activity of intel,1
INTC,20170516,brief bmw group intel and mobileye announce delphi a development partner for autonomous driving platform,1
INTC,20170516,israel to let intel pay mobileye tax in dollar to avoid shekel rise,0
INTC,20170516,israel to let intel pay mobileye tax in dollar to avoid shekel rise,0
INTC,20170511,brief intel say issued mln aggregate principal amount of floating rate senior note due,1
INTC,20170503,brief intel say navin shenoy to take the position of general manager of dcg,1
INTC,20170427,intel s revenue miss estimate a data center growth slows,1
INTC,20170427,brief intel post q non gaap profit of cent share,0
INTC,20170427,brief intel see fy non gaap earnings share pct,0
INTC,20170427,intel s quarterly profit rise pct,0
INTC,20170424,will i am to mix tech know how with banking at britain s atom,0
INTC,20170417,chinese automaker saic geely turn up heat on global rival,0
INTC,20170417,chinese automaker saic geely turn up heat on global rival,0
INTC,20170412,brief intel promotes three executive,1
INTC,20170406,brief intel corp say ceo brian m krzanich s total compensation wa mln,0
INTC,20170405,brief intel commences cash tender offer for outstanding share of mobileye,1
INTC,20170330,after sale to intel mobileye s founder raise sight on ipo for orcam,1
INTC,20170329,brief intel appoints aicha evans a chief strategy officer,1
INTC,20170323,update sec charge two israeli resident with mobileye insider trading,1
INTC,20170323,china s zte corp pleads guilty in u s court in sanction case,0
INTC,20170323,brief sec accuses two israeli resident of insider trading ahead of intel mobileye merger,0
INTC,20170323,brief intel raise quarterly dividend by pct,0
INTC,20170323,brief intel elect two new member to the board,0
INTC,20170323,rpt mobileye deal to fuel investment in late stage israeli start ups,0
INTC,20170322,update china s zte corp pleads guilty in u s court in sanction case,0
INTC,20170322,mobileye deal to fuel investment in late stage israeli start ups,0
INTC,20170322,mobileye deal to fuel investment in late stage israeli start ups,0
INTC,20170321,brief tepco to link up with intel to manage power grid in asia and africa nikkei,1
INTC,20170316,viewsroom intel s pricey bet on driverless car,1
INTC,20170315,correction fitch affirms intel at a f on mobileye acquisition outlook stable,1
INTC,20170315,bosch stick to own technology in face of intel mobileye merger,0
INTC,20170315,bosch stick to own technology in face of intel mobileye merger,0
INTC,20170315,intel bet on selling mobileye data with map a first test,0
INTC,20170315,intel bet on selling mobileye data with map a first test,0
INTC,20170315,intel bet on selling mobileye data with map a first test,0
INTC,20170314,reuters select the optic of intel s mobileye acquisition,1
INTC,20170314,update connected or mechanical tag heuer try to bridge gap with module watch,0
INTC,20170314,israel eye tax cut a intel mobileye deal to boost coffer by billion,0
INTC,20170314,israel eye tax cut a intel mobileye deal to boost coffer by bln,0
INTC,20170314,swiss watch demand improving thanks to china lvmh watch head biver,0
INTC,20170314,press digest wall street journal march,0
INTC,20170313,intel s billion purchase of mobileye shake up driverless car sector,1
INTC,20170313,intel banking on mobileye deal for a drive in the right direction,0
INTC,20170313,intel banking on mobileye deal for a drive in the right direction,0
INTC,20170313,u stock wall st drift along with eye on fed intel drop,0
INTC,20170313,deal of the day merger and acquisition,0
INTC,20170313,factbox intel invested in five self driving startup,0
INTC,20170313,factbox intel invested in five self driving startup,0
INTC,20170313,intel put self driving pedal to financial metal,0
INTC,20170313,intel to buy mobileye for bln israeli medium report,0
INTC,20170308,u s tech sanction will rattle china s firewall,0
INTC,20170308,update china s zte pleads guilty settle u s sanction case for nearly mln,0
INTC,20170306,brief intel say john donahoe informs he will not stand for re election to board,1
INTC,20170221,brief nokia and intel launch g acceleration lab,1
INTC,20170215,brief oneview healthcare announces technology development collaboration with intel,1
INTC,20170214,brief soros fund management take share stake in tata motor dissolve share stake in coca cola dunkin brand,1
INTC,20170210,brief intel corp report percent passive stake in impinj inc a of february sec filing,1
INTC,20170208,intel us white house oval office for splash on arizona factory,1
INTC,20170208,trump to meet with intel ceo on wednesday white house,0
INTC,20170208,white house official say there will be no incentive from the federal government for intel project,0
INTC,20170208,trump to meet with intel ceo on wednesday white house,0
INTC,20170206,amd stock could double in a year barron s,1
INTC,20170130,brief intel promotes three corporate officer,1
INTC,20170127,eu merger and takeover jan,1
INTC,20170127,brief intel say impact of equity investment and interest for is estimated to be about mln,0
INTC,20170126,data center growth drive intel s fourth quarter revenue profit beat,1
INTC,20170126,update data center growth drive intel s th qtr revenue profit beat,0
INTC,20170126,brief intel report q eps of,0
INTC,20170126,intel report pct rise in quarterly revenue,0
INTC,20170126,brief intel corp quarterly result press release,0
INTC,20170124,german regulator clear here stake purchase by intel navinfo,1
INTC,20170123,brief intel declares a quarterly dividend,1
INTC,20170121,apple file billion lawsuit against chip supplier qualcomm,0
INTC,20170121,update apple file billion lawsuit against chip supplier qualcomm,0
INTC,20170104,bmw intel mobileye to test driverless car in second half of,1
INTC,20170103,intel to take stake in german mapping firm here in automated driving push,1
INTC,20161213,intel agency at odds over russian hacking,1
INTC,20161129,delphi mobileye to use intel chip for self driving car system,0
INTC,20161121,brief brigade enterprise partner with microsoft intel for real estate accelerator program,1
INTC,20161116,vuzix share slump after intel halt headset partnership,1
INTC,20161116,brief vuzix get letter from intel,0
INTC,20161115,brief intel announces mln investment for autonomous driving,1
INTC,20161103,brief intel say acquiring vr startup voke financial term not disclosed,1
INTC,20161101,update samsung elec to invest more than bln in u s chip production,0
INTC,20161024,brief visa intel to work on payment security for connected device,1
INTC,20161020,eu court adviser back intel fight against record eu fine,1
INTC,20161020,eu court adviser back intel appeal against eu fine,0
INTC,20161019,global market u s oil rise after surprise inventory drop stock up,1
INTC,20161019,u stock oil earnings lift wall st but intel drag,0
INTC,20161019,global market oil rise after surprise drop in u s inventory stock tick up,0
INTC,20161019,u stock wall st climb on oil earnings intel curb advance,0
INTC,20161019,u stock wall st up on oil upbeat earnings intel limit gain,0
INTC,20161019,global market oil jump after u s data stock edge up,0
INTC,20161019,u stock wall st flat a oil gain offset intel s drag,0
INTC,20161019,u stock snapshot wall st open little changed intel weighs,0
INTC,20161019,update asml q result miss on profit but sale up on order of newest machine,0
INTC,20161019,french and benelux stock factor to watch on oct,0
INTC,20161018,intel s result beat estimate forecast disappoints,1
INTC,20161018,brief intel q non gaap eps of,0
INTC,20161018,corrected intel s quarterly revenue rise percent,0
INTC,20161018,brief intel see q revenue of bln plus or minus mln,0
INTC,20160926,r bank successfully test intel blockchain platform for bond trading,0
INTC,20160919,intel hire robert swan from general atlantic a cfo,1
INTC,20160919,brief intel corp say robert swan will receive a hiring bonus,0
INTC,20160919,intel name robert swan cfo,0
INTC,20160919,brief intel appoints bob swan executive vice president and chief financial officer,0
INTC,20160916,brief intel raise third quarter revenue expectation,1
INTC,20160915,brief intel appoints tsu jae king liu to audit committee of board,1
INTC,20160915,update teva intel to develop wearable tech for huntington s disease,0
INTC,20160915,brief intel say board ha declared a quarterly dividend of cent per share,0
INTC,20160915,teva pharm intel to study huntington disease progression,0
INTC,20160915,brief teva collaborates with intel to develop a device for use in huntington disease,0
INTC,20160908,intel to spin out security unit sell stake in business to tpg,1
INTC,20160907,intel to spin out cybersecurity unit sell stake in business to tpg,1
INTC,20160907,brief intel and tpg to collaborate to establish mcafee a a cybersecurity company valued at bln,0
INTC,20160907,brief intel nearing deal to sell mcafee security unit to tpg which could value unit at bln cnbc,0
INTC,20160901,brief tpg held preliminary discussion with intel to buy mcafee bloomberg,1
INTC,20160817,asml share fall on fear intel could delay use of it newest tool,1
INTC,20160809,intel to buy artificial intelligence firm nervana system,1
INTC,20160809,brief intel say to buy nervana system,0
INTC,20160721,treasury yield slide from multi week high a u s stock decline,1
INTC,20160721,u stock intel transport sap wall street s strength,0
INTC,20160721,u stock snapshot wall st fall a intel transport earnings weigh,0
INTC,20160721,u stock wall st cool a intel transport result disappoint,0
INTC,20160721,u stock wall st fall on disappointing report from intel others,0
INTC,20160720,intel s slowing data center growth overshadows strong profit,1
INTC,20160720,brief intel report q revenue of billion,0
INTC,20160720,intel s quarterly revenue rise percent,0
INTC,20160712,brief tsu jae king liu elected to intel board of director,1
INTC,20160712,brief intel corp declares quarterly div of cent per share,0
INTC,20160701,update bmw to develop driverless car technology with intel mobileye,1
INTC,20160701,brief mobileye nv bmw group intel team up to bring fully autonomous driving by,0
INTC,20160630,bmw intel mobileye team up to develop autonomous car source,1
INTC,20160629,brief intel is working with mobileye to develop self driving car technology for bmw ag bloomberg,1
INTC,20160626,intel considers sale of cyber security business ft,1
INTC,20160610,intel get mobile chip contract from apple bbg,1
INTC,20160610,u stock wall st fall with oil worry about global economy,0
INTC,20160610,u stock wall st down sharply on oil drop global growth worry,0
INTC,20160610,intel get mobile chip contract from apple bloomberg,0
INTC,20160610,brief intel said to get chip order from apple streetinsider citing bloomberg,0
INTC,20160526,brief tsmc expects to beat intel in server chip technology in nikkei,1
INTC,20160526,brief intel to acquire itseez inc,0
INTC,20160526,biotech regeneron replaces intel a sponsor of science talent search,0
INTC,20160526,rpt biotech regeneron replaces intel a sponsor of science talent search,0
INTC,20160526,biotech regeneron replaces intel a sponsor of science talent search,0
INTC,20160519,brief intel issue billion aggregate amount of senior note,1
INTC,20160518,brief taiwan semiconductor manufacturing co arm holding team up to fight intel in data center chip nikkei,1
INTC,20160517,update warren buffett s berkshire take bln bite of apple,0
INTC,20160428,brief intel say diane bryant promoted to executive vice president,1
INTC,20160422,intel and microsoft face different challenge in shift to cloud,1
INTC,20160421,a microsoft soar on cloud pc partner intel seek lift off,1
INTC,20160420,brief intel ceo krzanich on cnbc will look for acquisition in data centre business,1
INTC,20160420,intel to cut up to job a pc industry swoon,0
INTC,20160420,update intel to cut up to job a pc industry swoon,0
INTC,20160419,brief intel corp report q gaap eps of,1
INTC,20160419,brief intel q gaap revenue of bln non gaap revenue of bln,0
INTC,20160419,brief intel announces reduction of up to position globally,0
INTC,20160419,intel say to cut job globally,0
INTC,20160417,intel share could rise percent in next year barron s,1
INTC,20160417,intel share could rise pct in next year barron s,0
INTC,20160415,intel plan to cut thousand of job report,1
INTC,20160413,verizon bet on armstrong m a savvy in yahoo bid,0
INTC,20160404,brief intel s iot unit client computing group svps to leave co,1
INTC,20160404,brief intel ceo brian krzanich s compensation wa mln v mln in,0
INTC,20160322,intel mastermind silicon valley statesman andy grove dead at,1
INTC,20160322,former intel ceo chairman andrew grove dy at intel,0
INTC,20160316,one boy two girl win intel u s talent search,1
INTC,20160315,u s high school winner in intel talent search to be announced,1
INTC,20160311,intel plan to sell part of venture capital unit bloomberg,1
INTC,20160308,update u s curb china s zte export over iran business allegation,0
INTC,20160228,medium google s parent could be big winner in intel tax dispute wsj,1
INTC,20160222,at t and intel team up to test drone technology,1
INTC,20160216,coca cola hope to refresh corporate kangaroo market,0
INTC,20160115,u stock wall st hemorrhage a oil fall and china fear deepen,0
INTC,20160115,u stock wall st hammered s p hit lowest since oct,0
INTC,20160115,u stock wall street slump s p hit lowest since aug,0
INTC,20160114,slowing data center revenue growth dims intel s profit beat,1
INTC,20160114,intel revenue rise marginally,0
INTC,20151123,fitch rate intel s aud b kangaroo bond offering a,1
INTC,20151123,intel market debut kangaroo bond offering,0
INTC,20151119,intel warns that u s regulation could drive drone r d overseas,1
INTC,20151117,intel to follow apple in crucial test of kangaroo market,1
INTC,20151111,what to watch in the day ahead thursday nov,0
INTC,20151029,raytheon to buy intel s stonesoft report,1
INTC,20151027,brief ingenico group announced collaboration with intel,1
INTC,20151021,intel say may invest up to billion in china memory chip plant,1
INTC,20151021,update intel say may invest up to bln in china memory chip plant,0
INTC,20151021,intel may invest up to bln in china facility,0
INTC,20151015,eu merger and takeover oct,1
INTC,20151015,update chipmaker tsmc cut capex by over pct on weak global demand,0
INTC,20151014,deal of the day merger and acquisition,1
INTC,20151014,intel s data center business seen rebounding in,0
INTC,20151014,intel s data center business seen rebounding in,0
INTC,20151014,european commission clear intel s billion bid for altera,0
INTC,20151014,european commission clear intel s billion bid for altera,0
INTC,20151013,intel say data center business to grow le than expected,1
INTC,20151013,intel profit fall pct,0
INTC,20151009,intel to secure eu s okay for billion altera deal source,1
INTC,20151009,update intel to secure eu s okay for bln altera deal source,0
INTC,20151009,eu to clear unconditionally bln intel altera deal source,0
INTC,20151008,eu merger and takeover oct,1
INTC,20150923,corrected u stock wall st flat a commodity rise offset weak factory data,1
INTC,20150910,eu regulator to rule on billion intel altera deal by october,1
INTC,20150910,eu regulator to rule on bln intel altera deal by oct,0
INTC,20150813,move rbc hire new u s semiconductor banker from industry,1
INTC,20150806,update nvidia s gaming chip drive surprise rise in revenue,0
INTC,20150724,intel invalidates patent tell congress to get reform done,1
INTC,20150723,qualcomm s potential break up could lead to courtship with intel,1
INTC,20150722,update intel s u bn four parter get u bn in demand,1
INTC,20150722,billion wiped off european tech share after apple outlook disappoints,0
INTC,20150722,bln wiped off european tech share after apple outlook disappoints,0
INTC,20150716,wall st rise ebay netflix push nasdaq to record high,1
INTC,20150716,intel s cost cut could give rival higher ground analyst,0
INTC,20150716,u stock wall st set to open up on strong quarterly report,0
INTC,20150716,u stock future rise after greek vote intel netflix result,0
INTC,20150715,intel serf up revenue profit beat a data center business grows,1
INTC,20150715,u stock wall street edge lower a energy weighs,0
INTC,20150714,short seller curb intel bet ahead of second quarter result tone cautious,1
INTC,20150714,mooted chinese offer for micron undervalues chipmaker analyst,0
INTC,20150714,mooted chinese offer for micron undervalues chipmaker analyst,0
INTC,20150714,political tie could prove double edged sword for chinese chipmaker,0
INTC,20150714,political tie could prove double edged sword for chinese chipmaker,0
INTC,20150702,intel president ren e james to step down in january,1
INTC,20150702,wall st week ahead low earnings forecast may mean profit beat market boost,0
INTC,20150626,u stock nasdaq fall pct a micron intel weigh,1
INTC,20150619,exclusive advanced micro device mulling breakup spinoff source,1
INTC,20150612,difficult market put intel jumbo financing on hold,1
INTC,20150609,intel pledge million for start ups that back woman minority,1
INTC,20150605,lattice and xilinx seen gaining on altera after intel deal,1
INTC,20150604,lattice semiconductor open to sale for high premium ceo,1
INTC,20150602,refile u stock u s stock turn positive amid greece optimism fading rate hike fear,1
INTC,20150602,rpt intel s purchase of altera defends it datacenter dominance,0
INTC,20150602,intel s purchase of altera defends it datacenter dominance,0
INTC,20150601,intel to buy altera for billion in it biggest deal ever,1
INTC,20150601,u stock wall st edge up after recent loss mixed data,0
INTC,20150601,fitch affirms intel at a f on altera acquisition outlook stable,0
INTC,20150601,deal of the day merger and acquisition,0
INTC,20150601,u stock wall st edge up a data support fed rate view,0
INTC,20150601,notable u s semiconductor m a deal since dec,0
INTC,20150601,update intel to buy altera for bln in it biggest deal ever,0
INTC,20150601,u stock u s stock recover gain after mixed economic data,0
INTC,20150601,refile u stock u s stock choppy in early trade on mixed economic data,0
INTC,20150601,u stock u s stock flat in choppy trading after mixed economic data,0
INTC,20150529,u stock wall st end down after weak economic data but gain in may,1
INTC,20150529,deal of the day merger and acquisition,0
INTC,20150529,intel close to deal to buy altera for billion source,0
INTC,20150529,update intel nears deal to buy altera for bln source,0
INTC,20150529,u stock wall st slip on weak economic data,0
INTC,20150529,corrected update avago to buy broadcom for bln in biggest ever chip deal,0
INTC,20150529,u stock wall st lower after first quarter gdp contraction,0
INTC,20150529,u stock wall st lower after gdp data show contraction,0
INTC,20150529,u stock wall st future unchanged set for lower open after gdp data,0
INTC,20150529,intel nears bln deal to buy altera ny post,0
INTC,20150520,huawei stake claim in internet of thing market with new operating system,0
INTC,20150520,huawei stake claim in internet of thing market with new operating system,0
INTC,20150518,u stock dow s p close at record high a rate hike angst abates,1
INTC,20150518,u stock dow s p hit record high a rate hike worry fade,0
INTC,20150518,u stock wall st down a homebuilder confidence slip,0
INTC,20150518,u stock wall st open mixed ahead of homebuilder sentiment data,0
INTC,20150518,intel altera resume deal talk ny post,0
INTC,20150518,intel altera resume deal talk ny post,0
INTC,20150514,nvidia want to leap from video game to self driving car,1
INTC,20150430,exclusive intel s standstill with altera expires in june source,1
INTC,20150427,altera shareholder challenge company over intel,1
INTC,20150424,luxottica see first pair of glass with intel chip in feb march,1
INTC,20150420,brief ericsson say start collaboration with intel security,1
INTC,20150415,global market wall st gain on earnings oil surge,1
INTC,20150415,u stock wall st end higher a jitter about earnings and oil recede,0
INTC,20150415,u stock wall st rally a earnings jitter recede and oil rebound,0
INTC,20150415,corrected global market europe rally on ecb wall st up on earnings,0
INTC,20150415,u stock snapshot wall st open up intel rally on outlook,0
INTC,20150414,u stock wall street end higher after bounce in oil price,1
INTC,20150414,intel see revenue holding cut capital spending share up,0
INTC,20150414,update intel see revenue holding cut capital spending share up,0
INTC,20150414,intel s revenue flat from year ago,0
INTC,20150413,shareholder nudge altera to reopen talk with intel bloomberg,1
INTC,20150409,intel altera end takeover talk due to price disagreement source,1
INTC,20150409,u stock wall st little changed with data earnings eyed,0
INTC,20150409,u stock wall st search for direction with data earnings eyed,0
INTC,20150409,takeover talk between altera intel end cnbc,0
INTC,20150406,tweet on altera intel talk came after option trade,1
INTC,20150402,brief ingenico group and intel to bring payment to the internet of thing,1
INTC,20150402,check point to buy israel s lacoon mobile security,0
INTC,20150401,charity that funded cage one time supporter of is s emwazi under pressure,1
INTC,20150330,deal of the day merger and acquisition,1
INTC,20150330,u stock wall st bounce back from recent loss deal help,0
INTC,20150330,u stock wall st higher a biotech rally on m a deal,0
INTC,20150330,u stock wall st higher a biotech rally on m a deal,0
INTC,20150330,u stock future point to higher open on m a activity,0
INTC,20150330,u stock future higher but crude oil weakens,0
INTC,20150330,rallying tech help european stock bounce back,0
INTC,20150330,european stock bounce back helped by tech,0
INTC,20150330,europe factor to watch share set to rise tech in focus,0
INTC,20150327,intel in talk to buy altera share of firm surge,1
INTC,20150327,big win for altera call buyer on talk of intel deal,0
INTC,20150327,u stock wall st end day skid on late tech rally,0
INTC,20150327,intel in talk to buy altera wsj,0
INTC,20150325,thailand press intel to support govt s digital economy plan the nation,1
INTC,20150319,tag heuer intel challenge apple with android smartwatch,1
INTC,20150319,corrected tag heuer unveils smartwatch venture with intel google,0
INTC,20150319,update chip designer arm see pct market share in server by,0
INTC,20150312,wall st bounce back in broad rally bank share gain,1
INTC,20150312,corrected update intel cut revenue forecast a desktop demand weakens,0
INTC,20150312,fitch intel outlook could signal pc market hasn t stabilized,0
INTC,20150312,u stock wall st up pct in broad rally intel weighs on nasdaq,0
INTC,20150312,u stock wall st up in broad rally but intel weighs on nasdaq,0
INTC,20150312,u stock wall st up after recent decline intel weighs,0
INTC,20150312,u stock snapshot wall st open higher intel weighs on nasdaq,0
INTC,20150311,swiss maker quietly gear up with smartwatches of their own,0
INTC,20150305,huawei intel expand tie up amid china s rising scrutiny of u s tech firm,1
INTC,20150303,israel s towerjazz to produce sensor for intel s d camera,1
INTC,20150302,intel launch chip for new push into low price smartphones,1
INTC,20150302,ericsson join with intel to help telecom firm get in the cloud,0
INTC,20150302,ericsson join with intel to help telecom firm get in the cloud,0
INTC,20150302,brief ericsson intel ceo say in partnership to develop cloud based software and hardware product,0
INTC,20150302,jihadi john part of network linked to failed london bomber court paper,0
INTC,20150227,british tv show student picture of jihadi john in baseball cap,1
INTC,20150227,british pm cameron vow to hunt down jihadi john,0
INTC,20150227,update lenovo to allay security concern with free mcafee livesafe,0
INTC,20150226,jihadi john killer from islamic state beheading video unmasked a londoner,1
INTC,20150224,former mcafee president leaf intel to run forescout,1
INTC,20150218,soros bet on devon energy transocean ahead of oil price rise,0
INTC,20150206,chipmaker intel promotes senior executive duty unchanged,1
INTC,20150202,intel buy former infineon internet of thing chip unit lantiq,1
INTC,20150121,update asml share hit record after fourth quarter top forecast,0
INTC,20150121,amd first quarter revenue forecast disappoints,0
INTC,20150120,update amd first quarter revenue forecast disappoints,0
INTC,20150116,u stock wall st steady on heel of swiss move data,1
INTC,20150116,u stock wall st to dip at open on heel of swiss move data,0
INTC,20150116,hedge fund founder chanos say shorting intel share cnbc,0
INTC,20150116,update hedge fund founder chanos say shorting intel share cnbc,0
INTC,20150116,kynikos chanos say he is short intel corp cnbc,0
INTC,20150116,u stock future fall in wake of swiss move wall st to drop for week,0
INTC,20150116,u stock future fall wall street set to post weekly decline,0
INTC,20150115,intel forecast disappointing revenue share fall,1
INTC,20150115,u stock wall st drop for th day on global weakness worry intel down late,0
INTC,20150115,intel revenue rise pct,0
INTC,20150112,disney sony dreamworks seek to throw out anti poaching lawsuit,0
INTC,20150107,intel corp chief show wrist worn drone promise to employ more woman,1
INTC,20150103,vuzix say received intel investment for smart glass,1
INTC,20141222,u stock dow s p end at record in th straight day of gain for wall st,1
INTC,20141222,u stock wall st up for fourth straight day s p end at record,0
INTC,20141222,u stock wall st on track for four day rally tech lift dow,0
INTC,20141222,u stock wall st edge up after three day run tech lift dow,0
INTC,20141209,intel unveils platform to simplify connectivity of product,1
INTC,20141204,exclusive intel security cto michael fey join blue coat a coo,1
INTC,20141204,italy factor to watch on december,0
INTC,20141204,european factor to watch share seen higher focus on ecb,0
INTC,20141204,intel to invest billion in china factory,0
INTC,20141204,intel to invest billion in china factory,0
INTC,20141203,luxottica sign deal with intel to develop hi tech glass,1
INTC,20141203,luxottica sign deal with intel to develop computerised eyewear,0
INTC,20141202,stephen hawking hail life changing speech upgrade,1
INTC,20141201,intel acquires canadian it security firm passwordbox,1
INTC,20141123,intel could rise percent over next two year barron s,1
INTC,20141121,india morning call global market,1
INTC,20141120,u stock wall st inch up after upbeat u s data intel forecast,1
INTC,20141120,intel give upbeat outlook for revenue stock gain,0
INTC,20141120,u stock wall st edge up after upbeat u s data intel outlook,0
INTC,20141120,update intel give upbeat outlook for revenue stock gain,0
INTC,20141120,intel chief not embarrassed by mobile business still not proud,0
INTC,20141117,intel s upscale bracelet ha google alert at t data plan,1
INTC,20141111,intel ceo see china chip partner moving away from rival technology,1
INTC,20141103,wrist worn drone win intel smart clothing contest,1
INTC,20141015,intel give rosy fourth quarter revenue forecast a pc recover,1
INTC,20141015,intel s quarterly result underscore challenge in mobile,0
INTC,20141015,intel s quarterly result underscore challenge in mobile,0
INTC,20141014,brief intel ceo expects not bad holiday season for consumer pc segment,1
INTC,20141014,update tech worker ask appeal court to reject apple google bid,0
INTC,20141014,u stock s p nasdaq break day slide but dow dip,0
INTC,20141014,intel post higher third quarter result a pc market stabilizes,0
INTC,20141013,intel gain a new ally in china s chip war beijing,1
INTC,20141010,brief funcom and intel enter into deal for lego minifigures online,1
INTC,20141010,update wall st week ahead investor gird for scarier day in market,0
INTC,20141008,intel subsidiary to pay fine for unauthorized export u s say,1
INTC,20141001,hp see low power server making inroad in niche data center,1
INTC,20140926,intel to invest up to billion in two chinese mobile chipmakers,1
INTC,20140926,update intel to invest up to bln in two chinese mobile chipmakers,0
INTC,20140926,intel to invest billion in percent stake in chinese semiconductor company,0
INTC,20140926,intel to invest bln in pct stake in chinese semiconductor company,0
INTC,20140925,deal of the day merger and acquisition,1
INTC,20140925,intel investing in china mobile chipmakers source,0
INTC,20140925,update intel investing in china mobile chipmakers source,0
INTC,20140925,intel taking stake in china mobile chipmakers,0
INTC,20140922,israel approves intel s billion investment in chip plant,1
INTC,20140922,update israel approves intel s bln investment in chip plant,0
INTC,20140922,israel approves intel s bln investment in chip plant,0
INTC,20140912,for u s tech firm china entices in spite of tight state control,0
INTC,20140909,intel s ceo say it costly tablet chip strategy ha paid off,1
INTC,20140909,tech equipment maker join u s net neutrality debate,0
INTC,20140905,intel and fossil to create wearable tech,1
INTC,20140829,exclusive intel hire senior qualcomm exec to boost mobile business,1
INTC,20140813,avago to sell lsi s axxia networking business to intel for million,1
INTC,20140813,intel explores wearable device for parkinson s disease research,0
INTC,20140813,intel explores wearable device for parkinson s disease research,0
INTC,20140808,update judge reject mln settlement over apple google hiring,1
INTC,20140731,corrected vietnam press intel to make pct of haswell computer chip in vietnam tuoi tre,1
INTC,20140730,applied micro ship microserver chip in challenge to intel,1
INTC,20140717,nikkei rise to week high on u s gain intel forecast,1
INTC,20140716,u stock wall st gain on m a result dow end at record high,1
INTC,20140716,u stock wall st climb on m a result dow end at record high,0
INTC,20140716,u stock wall st gain on earnings m a deal,0
INTC,20140716,refile u stock wall street edge up on merger activity earnings,0
INTC,20140716,intel share hit decade high on strong revenue forecast,0
INTC,20140716,intel share hit decade high on strong revenue forecast,0
INTC,20140716,u stock wall street get lift from merger activity earnings,0
INTC,20140716,u stock wall street to open higher on merger activity earnings,0
INTC,20140716,u stock future gain on china data earnings,0
INTC,20140716,global market asian stock steady a china gdp growth hit target,0
INTC,20140715,intel say worst is over for battered pc industry,1
INTC,20140715,intel post higher second quarter net income,0
INTC,20140715,u stock future firm after jpmorgan and goldman result yellen on tap,0
INTC,20140708,samsung intel dell team up on standard for connected gadget,1
INTC,20140707,intel to make audio visual gear chip for panasonic under contract,1
INTC,20140627,intel s sale chief to step down advise on corporate strategy,1
INTC,20140625,intel buy into new zealand sport technology developer,1
INTC,20140624,jury in trial of rajaratnam s brother hears of insider s tip,1
INTC,20140619,intel launch messaging app using cartoon to mimic sender s face,1
INTC,20140618,intel woos internet heavyweight with flexible server chip,1
INTC,20140616,nikkei drop on iraq anxiety chip related share rise on intel,1
INTC,20140616,nikkei drop on iraq worry chip related share surge on intel,0
INTC,20140613,wall st edge up on intel but post weekly decline,1
INTC,20140613,u stock wall st edge up on intel but post weekly loss,0
INTC,20140613,global market iraq unrest drive up oil share edge higher,0
INTC,20140613,global market iraq unrest drive up oil share edge higher,0
INTC,20140613,u stock wall st edge up a intel lead gain in tech,0
INTC,20140613,u stock intel lift wall st but index set for lower week,0
INTC,20140613,u stock wall st edged higher s p set to close week lower,0
INTC,20140613,u stock future imply weak open s p on track for down week,0
INTC,20140613,u stock future flat index on track to close week lower,0
INTC,20140612,intel raise outlook on stronger pc demand share jump,1
INTC,20140612,corrected intel raise outlook on stronger pc demand,0
INTC,20140612,intel loses court challenge against billion eu fine,0
INTC,20140612,update intel loses court challenge against bln eu fine,0
INTC,20140612,eu court reject intel s bln eu antitrust fine,0
INTC,20140603,intel vp among six mt rainier climber missing and presumed dead,1
INTC,20140530,exclusive intel tv creator leaf verizon month after deal,1
INTC,20140529,intel new tablet a big step toward reaching aggressive target,1
INTC,20140528,intel ready d printed robot for handy consumer,1
INTC,20140527,update intel to make tablet chip with china s rockchip,1
