company,date,time
Alphabet Inc Class C (GOOG),2016-05-04,Exclusive: Big data breaches found at major email services - expert
Alphabet Inc Class C (GOOG),2016-05-04,Google  Fiat Chrysler team up on self-driving minivans
Alphabet Inc Class C (GOOG),2016-05-03,Lower ad sales  higher costs pull down New York Times profit
Alphabet Inc Class C (GOOG),2016-05-03,Scientists win $3 million for detecting Einstein's waves
Alphabet Inc Class C (GOOG),2016-05-03,Tencent venture poaches Google talent as Chinese tech firms pile into autos
Alphabet Inc Class C (GOOG),2016-05-02,U.S. stocks kick off May with rally  as NASDAQ halts 7-day losing skid
Alphabet Inc Class C (GOOG),2016-05-19,Google appeals French order for global 'right to be forgotten'
Alphabet Inc Class C (GOOG),2016-05-18,House lifts block on Google-hosted apps  Yahoo Mail remains blacklisted
Alphabet Inc Class C (GOOG),2016-05-18,Android's 'n-word' poll sparks online jeers
Alphabet Inc Class C (GOOG),2016-05-18,Google doubles down on artificial intelligence with Home and Allo
Alphabet Inc Class C (GOOG),2016-05-18,New Fitbit bands may soon double up as mobile wallets
Alphabet Inc Class C (GOOG),2016-05-18,Oracle co-CEO says Google caused Oracle revenue to plummet
Alphabet Inc Class C (GOOG),2016-05-17,Can virtual reality translate into real profits? 
Alphabet Inc Class C (GOOG),2016-05-17,Microsoft leads Dow lower as browser market share falls behind Firefox
Alphabet Inc Class C (GOOG),2016-05-16,Corvex discloses large Pandora stake  pushes for sale-letter
Alphabet Inc Class C (GOOG),2016-05-16,Oracle co-CEO says it did not buy Sun Micro to sue Google
Alphabet Inc Class C (GOOG),2016-05-02,Amazon bolsters voice based-platform Alexa with investment in TrackR
Alphabet Inc Class C (GOOG),2016-05-02,Union warns VW could face protests if wage talks delayed
Alphabet Inc Class C (GOOG),2016-04-29,Facebook hit with lawsuit over plan to issue new stock
Alphabet Inc Class C (GOOG),2016-04-29,Google  Fiat Chrysler working on self-driving car deal: sources
Alphabet Inc Class C (GOOG),2016-04-29,Brady Campaign's ad draws ire of U.S. anti-gun violence activists
Alphabet Inc Class C (GOOG),2016-04-29,Amazon's profit and revenue surge sweeps away doubts
Alphabet Inc Class C (GOOG),2016-04-29,Google faces first EU fine in 2016 with no deal on cards: sources
Alphabet Inc Class C (GOOG),2016-04-29,Uber vs. Ola: How fight for Indian taxi market ended up in court
Alphabet Inc Class C (GOOG),2016-04-29,U.S. high court approves rule change to expand FBI hacking power
Alphabet Inc Class C (GOOG),2016-04-28,Amazon profit crushes estimates as cloud-service revenue soars
Alphabet Inc Class C (GOOG),2016-04-27,AT&T exec says Internet of Things is a top priority
Alphabet Inc Class C (GOOG),2016-04-27,Crunch time for Twitter as ad dollars remain elusive
Alphabet Inc Class C (GOOG),2016-04-27,Photo agency Getty asks EU to investigate Google over images
Alphabet Inc Class C (GOOG),2016-04-27,As iPhone sales slump  Apple bets on services from apps to music
Alphabet Inc Class C (GOOG),2016-04-27,Traffic to Wikipedia terrorism entries plunged after Snowden revelations  study finds
Alphabet Inc Class C (GOOG),2016-04-26,Apple's nine-year iPhone juggernaut stops with first sales decline 
Alphabet Inc Class C (GOOG),2016-04-26,Google  Ford  Uber launch coalition to further self-driving cars
Alphabet Inc Class C (GOOG),2016-04-25,Chief justice calls U.S. patent challenge process bizarre
Alphabet Inc Class C (GOOG),2016-04-25,Google Glass-based startup raises $17 million in funding
Alphabet Inc Class C (GOOG),2016-04-25,Dow off 100 points ahead of the Fed and a bout of earnings
Alphabet Inc Class C (GOOG),2016-04-28,Facebook in class of its own as ad revenue soars
Alphabet Inc Class C (GOOG),2016-04-28,Lawsuit accuses PwC of discriminating against older job applicants
Alphabet Inc Class C (GOOG),2016-04-28,Younger U.S. buyers more open to self-driving cars: J.D. Power
Alphabet Inc Class C (GOOG),2016-04-28,Fiat Chrysler  Alphabet in technology partnership talks: WSJ
Alphabet Inc Class C (GOOG),2016-04-28,VW sees light at end of tunnel after U.S. emissions deal
Alphabet Inc Class C (GOOG),2016-04-28,Apple  ANZ Bank strike deal to bring Apple Pay to Australia
Alphabet Inc Class C (GOOG),2016-04-27,FBI would gain new hacking power if search warrant rules change
Alphabet Inc Class C (GOOG),2016-04-27,Facebook revenue smashes expectations as mobile ad sales surge
Alphabet Inc Class C (GOOG),2016-04-27,Amid talk of 'peak iPhone'  Apple's prospects hinge on next model
Alphabet Inc Class C (GOOG),2016-04-27,Amazon found liable for charges incurred by kids using apps
Alphabet Inc Class C (GOOG),2016-04-25,U.S. futures point to moderately lower open in cautious trade
Alphabet Inc Class C (GOOG),2016-04-22,U.S. stocks mixed as Microsoft  Alphabet weigh on major indices
Alphabet Inc Class C (GOOG),2016-04-22,U.S. stocks mixed at close of trade; Dow Jones Industrial Average up 0.12%
Alphabet Inc Class C (GOOG),2016-04-22,Spy chief pressed for number of Americans ensnared in data espionage
Alphabet Inc Class C (GOOG),2016-04-22,Microsoft  Google agree to drop complaints against each other
Alphabet Inc Class C (GOOG),2016-04-22,U.S. stocks slump on weak earnings; oil continues to rally
Alphabet Inc Class C (GOOG),2016-04-22,Wall Street futures react to earnings reports; oil struggles for gains
Alphabet Inc Class C (GOOG),2016-04-21,Intel and Microsoft face different challenges in shifts to cloud
Alphabet Inc Class C (GOOG),2016-04-21,Google's parent Alphabet results hit by rising traffic costs  strong dollar  
Alphabet Inc Class C (GOOG),2016-04-21,U.S. stocks fall sharply as defensive sectors weigh on the major indices
Alphabet Inc Class C (GOOG),2016-07-22,Verizon emerges as front-runner in Yahoo auction: sources
Alphabet Inc Class C (GOOG),2016-07-22,A divided Republican party: Donald or Ivanka for president?
Alphabet Inc Class C (GOOG),2016-07-21,PayPal seeks to extend reach with Visa tie-up
Alphabet Inc Class C (GOOG),2016-07-21,Facebook's solar-powered internet drone takes flight
Alphabet Inc Class C (GOOG),2016-07-21,Silicon Valley's Yahoo diaspora mourns company's decline
Alphabet Inc Class C (GOOG),2016-07-21,Ted Cruz jeered for refusing to back Trump  exposing Republican rift
Alphabet Inc Class C (GOOG),2016-07-21,South Korea probes Google for anti-competitive behavior: Yonhap
Alphabet Inc Class C (GOOG),2016-07-20,Musk 'master plan' expands Tesla into trucks  buses and car sharing
Alphabet Inc Class C (GOOG),2016-07-20,Uber driver tells UK tribunal he earned less than the minimum wage
Alphabet Inc Class C (GOOG),2016-07-20,Facebook's Messenger hits 1 billion users  after two years as standalone app
Alphabet Inc Class C (GOOG),2016-04-19,EU antitrust chief expected to charge Google on Wednesday: sources
Alphabet Inc Class C (GOOG),2016-04-18,"Former Intuit CEO  ""Silicon Valley Coach ""  Bill Campbell dies at 75"
Alphabet Inc Class C (GOOG),2016-04-18,Cuba calls Obama visit 'an attack' as Communists defend ideology 
Alphabet Inc Class C (GOOG),2016-04-18,Silicon Valley veteran Bill Campbell dies
Alphabet Inc Class C (GOOG),2016-04-18,EU competition chief set to charge Google with Android abuse: sources
Alphabet Inc Class C (GOOG),2016-04-17,Exclusive: Florida wins contest for OneWeb satellite manufacturing facility - sources
Alphabet Inc Class C (GOOG),2016-04-16,Obama urges more consumer choices for cable TV set-top boxes
Alphabet Inc Class C (GOOG),2016-04-15,Investors look for trough in profit downturn 
Alphabet Inc Class C (GOOG),2016-04-15,Oracle  Google fail to settle Android lawsuit ahead of May retrial
Alphabet Inc Class C (GOOG),2016-04-15,EU wants more transparency in web search results
Alphabet Inc Class C (GOOG),2016-04-21,Top 5 things to watch today 
Alphabet Inc Class C (GOOG),2016-04-21,U.S. futures point to steady open as crude bounces back
Alphabet Inc Class C (GOOG),2016-04-20,U.S. court rejected claim FBI use of spy data is unconstitutional
Alphabet Inc Class C (GOOG),2016-04-20,EU hits Google with second antitrust charge
Alphabet Inc Class C (GOOG),2016-04-20,U.S. stocks trade higher as oil surges on inventory data
Alphabet Inc Class C (GOOG),2016-04-20,Exclusive: U.S. students given SATs that were online before exam
Alphabet Inc Class C (GOOG),2016-04-20,Top 5 things to watch today 
Alphabet Inc Class C (GOOG),2016-04-20,Top 5 Things to Know In the Market on Wednesday
Alphabet Inc Class C (GOOG),2016-04-20,Apple refused China request for source code in last two years: lawyer
Alphabet Inc Class C (GOOG),2016-04-19,U.S. stocks show mixed trade amid slew of earnings; oil shrugs off Doha
Alphabet Inc Class C (GOOG),2016-04-15,Browser startup Vivaldi says needs 5 million users to turn profit
Alphabet Inc Class C (GOOG),2016-04-14,Instagram to add video channels to 'Explore' section
Alphabet Inc Class C (GOOG),2016-04-14,Apple to donate a portion of App Sales to support the environment
Alphabet Inc Class C (GOOG),2016-04-13,Verizon bets on Armstrong  M&A savvy in Yahoo bid 
Alphabet Inc Class C (GOOG),2016-04-12,Vietnam's young tech talent pulls foreign funds to booming startup scene
Alphabet Inc Class C (GOOG),2016-04-11,Israel to tax foreign companies' online activities
Alphabet Inc Class C (GOOG),2016-04-11,China internet regulator says web censorship not a trade barrier
Alphabet Inc Class C (GOOG),2016-04-08,Bosch considers stake in digital mapping company HERE
Alphabet Inc Class C (GOOG),2016-04-08,Yahoo extends deadline for bids by a week: Re/code
Alphabet Inc Class C (GOOG),2016-04-08,U.S. says China internet censorship a burden for businesses
Alphabet Inc Class C (GOOG),2016-04-07,Google mulls bid for Yahoo's core business: Bloomberg
Alphabet Inc Class C (GOOG),2016-04-07,Volvo plans to test up to 100 self-driving cars in China experiment
Alphabet Inc Class C (GOOG),2016-04-07,Google expanding self-driving vehicle testing to Phoenix  Arizona
Alphabet Inc Class C (GOOG),2016-04-06,Facebook expands live video  challenging TV and web rivals
Alphabet Inc Class C (GOOG),2016-04-06,Look to Twitter  not Google for investment tips: James Saft
Alphabet Inc Class C (GOOG),2016-04-06,FAA panel recommends standards for drone flights over people
Alphabet Inc Class C (GOOG),2016-04-06,SurveyMonkey expands to mobile-apps data one year after CEO's death
Alphabet Inc Class C (GOOG),2016-04-06,Indonesia says it will examine some Internet-based companies' tax reports
Alphabet Inc Class C (GOOG),2016-04-06,Daimler confirms HERE in talks with Amazon  Microsoft
Alphabet Inc Class C (GOOG),2016-04-05,PayPal pulls North Carolina plan after transgender bathroom law
Alphabet Inc Class C (GOOG),2016-04-01,Tech giants back EPA in climate rule legal challenge
Alphabet Inc Class C (GOOG),2016-04-01,Broad base can support extension of S&P 500 rally
Alphabet Inc Class C (GOOG),2016-04-01,Exclusive: Egypt blocked Facebook Internet service over surveillance - sources
Alphabet Inc Class C (GOOG),2016-03-31,FCC advances privacy proposal for U.S. internet users
Alphabet Inc Class C (GOOG),2016-03-31,Chinese AI team plans to challenge Google's AlphaGo: state media
Alphabet Inc Class C (GOOG),2016-03-30,Fiat Chrysler talking with many non-core auto players: CEO
Alphabet Inc Class C (GOOG),2016-03-30,Microsoft's artificial intelligence 'chatbot' messes up again on Twitter
Alphabet Inc Class C (GOOG),2016-03-30,Fidelity marks down stake in pre-IPO startups Cloudera  Dropbox
Alphabet Inc Class C (GOOG),2016-03-30,Apple  Google routinely asked to help government access devices: ACLU
Alphabet Inc Class C (GOOG),2016-03-28,North Carolina transgender bathroom law faces federal court test
Alphabet Inc Class C (GOOG),2016-03-28,U.S. government drops legal action against Apple in San Bernardino case
Alphabet Inc Class C (GOOG),2016-03-26,Japan looks to kickstart 'fintech' revolution
Alphabet Inc Class C (GOOG),2016-03-26,Microsoft meets with private equity over Yahoo deal
Alphabet Inc Class C (GOOG),2016-03-24,Starboard launches proxy fight to remove entire Yahoo board
Alphabet Inc Class C (GOOG),2016-03-24,France fines Google over 'right to be forgotten'
Alphabet Inc Class C (GOOG),2016-03-23,Ford CEO defends investment strategy amid Trump criticism 
Alphabet Inc Class C (GOOG),2016-03-23,U.S. investor group urges halt to dual-class structures in IPOs
Alphabet Inc Class C (GOOG),2016-03-23,Google's Android Pay to launch in UK in few months
Alphabet Inc Class C (GOOG),2016-03-22,Google's cloud business nabs Home Depot as client
Alphabet Inc Class C (GOOG),2016-03-22,The next big thing in phones may not be a phone
Alphabet Inc Class C (GOOG),2016-03-22,Poll: Apple's privacy fight does not win extra points for security
Alphabet Inc Class C (GOOG),2016-03-22,Obama spars with Cuba's Castro over human rights in historic visit
Alphabet Inc Class C (GOOG),2016-03-21,FanDuel  DraftKings shut down daily fantasy sports games in New York
Alphabet Inc Class C (GOOG),2016-03-21,U.S. top court agrees to hear Samsung-Apple patent fight
Alphabet Inc Class C (GOOG),2016-03-21,Apple 'privacy czars' grapple with internal conflicts over user data
Alphabet Inc Class C (GOOG),2016-03-21,Google set to expand Wifi  broadband access in Cuba  Obama tells ABC
Alphabet Inc Class C (GOOG),2016-03-19,Facebook's Zuckerberg meets propaganda czar in China charm drive
Alphabet Inc Class C (GOOG),2016-03-18,Uber seeking to buy self-driving cars: source
Alphabet Inc Class C (GOOG),2016-03-17,Alphabet puts robot-maker Boston Dynamics up for sale: Bloomberg
Alphabet Inc Class C (GOOG),2016-03-17,German court ruling threatens Apple's video services
Alphabet Inc Class C (GOOG),2016-03-17,Worldwide wearable device shipments to jump 38 pct in 2016 - IDC
Alphabet Inc Class C (GOOG),2016-03-17,Swiss watchmakers change tack to embrace smartwatches
Alphabet Inc Class C (GOOG),2016-03-16,Pennsylvania man to plead guilty to hacking celebrities' email  iCloud accounts
Alphabet Inc Class C (GOOG),2016-03-16,BMW shifts focus towards harnessing technology
Alphabet Inc Class C (GOOG),2016-03-16,Senators  Google urge national U.S. self-driving regulations
Alphabet Inc Class C (GOOG),2016-03-15,Apple: U.S. founders would be 'appalled' by DOJ iPhone request
Alphabet Inc Class C (GOOG),2016-03-15,Roadshow begins for new EU-U.S. data transfer pact
Alphabet Inc Class C (GOOG),2016-03-15,Moody's says FCC internet privacy proposal could harm broad internet providers
Alphabet Inc Class C (GOOG),2016-03-15,Google artificial intelligence program beats S. Korean Go pro with 4-1 score
Alphabet Inc Class C (GOOG),2016-03-14,Google to urge Congress to help get self-driving cars on roads
Alphabet Inc Class C (GOOG),2016-03-10,U.S. communications agency unveils Internet privacy proposal
Alphabet Inc Class C (GOOG),2016-03-10,U.S. auto safety agency seeking details of Google self-driving crash
Alphabet Inc Class C (GOOG),2016-03-10,Opera becomes first big browser maker with built-in ad-blocker
Alphabet Inc Class C (GOOG),2016-03-10,U.S. millennials in college defy money stereotypes: study
Alphabet Inc Class C (GOOG),2016-03-09,Signs of life for Apple's stock as Wall St. eyes new iPhone
Alphabet Inc Class C (GOOG),2016-03-09,Going places: machine beats top Go player in win for artificial intelligence 
Alphabet Inc Class C (GOOG),2016-03-09,Clash of Clans maker reports higher 2015 profit and sales 
Alphabet Inc Class C (GOOG),2016-03-07,U.S. stocks mixed  as continued upswing in crude bolsters major indices
Alphabet Inc Class C (GOOG),2016-03-07,Symphony financial messaging set for wide rollout this year - Goldman
Alphabet Inc Class C (GOOG),2016-03-07,German regulator well suited to investigate Facebook: EU's Vestager
Alphabet Inc Class C (GOOG),2016-03-03,Google Fiber's video subscriber growth surges 79 percent in 2015
Alphabet Inc Class C (GOOG),2016-03-03,Google says its engineers working with UNICEF to map Zika
Alphabet Inc Class C (GOOG),2016-03-03,Amazon launches two Alexa digital assistant-based gadgets
Alphabet Inc Class C (GOOG),2016-03-03,Google to unveil J.J. Abrams' Lunar X Prize documentaries
Alphabet Inc Class C (GOOG),2016-03-03,Google's self-driving car team beefs up auto experience
Alphabet Inc Class C (GOOG),2016-03-03,Apple's new San Francisco office could be a tool in tech talent wars       
Alphabet Inc Class C (GOOG),2016-03-02,Former Google CEO Schmidt to head new Pentagon innovation board
Alphabet Inc Class C (GOOG),2016-03-02,Germany takes on Facebook in competition probe
Alphabet Inc Class C (GOOG),2016-03-02,Privacy groups urge U.S. judge to support Apple in iPhone case
Alphabet Inc Class C (GOOG),2016-03-02,New satellite program aims to cut down illegal logging in real time
Alphabet Inc Class C (GOOG),2016-03-01,How Stock Market Investing Has Changed in the World of Tech Disruptions
Alphabet Inc Class C (GOOG),2016-03-01,Insurers find Google a potential rival: report
Alphabet Inc Class C (GOOG),2016-02-29,N.Y. judge backs Apple in encryption fight with government
Alphabet Inc Class C (GOOG),2016-02-29,Judicial panel members consider legal brief in Apple case: sources
Alphabet Inc Class C (GOOG),2016-02-29,Google says it bears 'some responsibility' after self-driving car hit bus
Alphabet Inc Class C (GOOG),2016-02-29,Israeli startup bets on 'smart' satellite antennas for global web access
Alphabet Inc Class C (GOOG),2016-02-29,EU asks U.S. firms to play ball on privacy for data pact to work
Alphabet Inc Class C (GOOG),2016-02-29,Japan driverless taxi start-up eyes partnerships with automakers
Alphabet Inc Class C (GOOG),2016-02-29,Indonesia says Internet giants need to pay tax or face blockages
Alphabet Inc Class C (GOOG),2016-02-25,Germans talk tough  fete Facebook's Zuckerberg
Alphabet Inc Class C (GOOG),2016-03-07,News Corp CEO to meet EU antitrust chief  Google in focus
Alphabet Inc Class C (GOOG),2016-03-07,Exclusive: T. Rowe Price to oppose key directors at super-voting share companies
Alphabet Inc Class C (GOOG),2016-03-06,Daimler CEO says digital mapping consortium in expansion talks
Alphabet Inc Class C (GOOG),2016-03-05,U.S. National Guard may join cyber offense against Islamic State: Carter
Alphabet Inc Class C (GOOG),2016-03-04,Police say criminals like Apple iPhones because of encryption
Alphabet Inc Class C (GOOG),2016-03-04,Exclusive: T. Rowe Price to oppose key directors at super-voting share companies 
Alphabet Inc Class C (GOOG),2016-03-04,U.S. stocks hit 2-month high  as strong job gains ease recession fears
Alphabet Inc Class C (GOOG),2016-03-04,Facebook to ditch tax-reducing UK sales structure
Alphabet Inc Class C (GOOG),2016-03-04,U.S. tech companies unite behind Apple ahead of iPhone encryption ruling
Alphabet Inc Class C (GOOG),2016-03-04,Exclusive: At 100  BMW sees radical new future in world of driverless cars
Alphabet Inc Class C (GOOG),2016-02-23,Foreign business fears further curbs with China's online rules
Alphabet Inc Class C (GOOG),2016-02-23,Google is shuttering Google Compare: WSJ
Alphabet Inc Class C (GOOG),2016-02-23,U.S. government  Apple take encryption case to court of public opinion
Alphabet Inc Class C (GOOG),2016-02-20,U.S.  Apple ratchet up rhetoric in fight over encryption
Alphabet Inc Class C (GOOG),2016-02-19,Google CEO to meet EU antitrust chief on February 25: sources
Alphabet Inc Class C (GOOG),2016-02-19,German court rejects suit by publishers against Google
Alphabet Inc Class C (GOOG),2016-02-19,Google accounts show 11 billion euros moved via low tax 'Dutch sandwich' in 2014
Alphabet Inc Class C (GOOG),2016-02-19,Apple likely to invoke free-speech rights in encryption fight
Alphabet Inc Class C (GOOG),2016-02-18,Top New York law officials call Apple's encryption stance irresponsible
Alphabet Inc Class C (GOOG),2016-02-18,Indian company briefly sells $4 smartphone before website crashes
Alphabet Inc Class C (GOOG),2016-02-25,Apple calls FBI iPhone request 'unprecedented' in court filing
Alphabet Inc Class C (GOOG),2016-02-24,U.S. looks to Facebook  private groups to battle online extremism
Alphabet Inc Class C (GOOG),2016-02-24,Justice Department  Silicon Valley discuss online extremism
Alphabet Inc Class C (GOOG),2016-02-24,U.S. aviation regulator starts rule-making process for public drone flights
Alphabet Inc Class C (GOOG),2016-02-24,France seeks 1.6 billion euros in back taxes from Google: source
Alphabet Inc Class C (GOOG),2016-02-24,UK lawmakers dismiss Google tax deal as too small
Alphabet Inc Class C (GOOG),2016-02-23,Mobile phone firms' search for more bandwidth raises fears for Wi-Fi
Alphabet Inc Class C (GOOG),2016-02-23,Lenovo aims at mature markets with new 'augmented reality' phone
Alphabet Inc Class C (GOOG),2016-02-23,Israel's Team8 raises another $23 million for cyber security firms
Alphabet Inc Class C (GOOG),2016-02-23,Facebook's Zuckerberg both woos and lashes out at phone industry
Alphabet Inc Class C (GOOG),2016-02-18,Apple Pay takes on China's internet kings in mobile payments
Alphabet Inc Class C (GOOG),2016-02-16,Shares of FXCM Skyrocket 15% as Investors Anticipate Higher Q1 Revenues
Alphabet Inc Class C (GOOG),2016-02-16,Analysis: T-Mobile could face crush of competition in crucial U.S. airwaves auction
Alphabet Inc Class C (GOOG),2016-02-12,Google says will not participate in 2016 U.S. airwaves auction
Alphabet Inc Class C (GOOG),2016-02-12,New app helps young Iranians avoid 'morality police'
Alphabet Inc Class C (GOOG),2016-02-12,China's Baidu gets offer for its 80.5 percent stake in Qiyi
Alphabet Inc Class C (GOOG),2016-02-11,Google self-driving car effort expands hiring  posts manufacturing jobs
Alphabet Inc Class C (GOOG),2016-02-11,UK lawmakers tell Google to come clean on tax
Alphabet Inc Class C (GOOG),2016-02-10,Google says U.S. guidance crucial to development of self-driving cars
Alphabet Inc Class C (GOOG),2016-02-10,Google to scrub web search results more widely to soothe EU objections
Alphabet Inc Class C (GOOG),2016-02-03,Google's search business chief Amit Singhal to leave
Alphabet Inc Class C (GOOG),2016-02-03,Zika virus a trending topic on social media platforms
Alphabet Inc Class C (GOOG),2016-02-03,PewDiePie  others set to star in YouTube's first original shows
Alphabet Inc Class C (GOOG),2016-02-03,Google expands self-driving car testing to Washington State
Alphabet Inc Class C (GOOG),2016-02-03,Yahoo to look at strategic alternatives  cut jobs as it pursues spin-off
Alphabet Inc Class C (GOOG),2016-02-02,Wall Street slides with Exxon  oil; Chipotle dips after close
Alphabet Inc Class C (GOOG),2016-02-02,Yahoo to explore strategic alternatives alongside spin-off 
Alphabet Inc Class C (GOOG),2016-02-02,U.S. stocks fall sharply  as major sell-off in energy  financials weigh
Alphabet Inc Class C (GOOG),2016-02-02,Bernie Sanders shows strong momentum on social media
Alphabet Inc Class C (GOOG),2016-02-02,New European  U.S. data transfer pact agreed
Alphabet Inc Class C (GOOG),2016-02-02,Alphabet overtakes Apple in market value - for now
Alphabet Inc Class C (GOOG),2016-02-02,Exclusive: New European  U.S. data transfer pact imminent - sources
Alphabet Inc Class C (GOOG),2016-02-02,Spin-off or sale? Yahoo turnaround plan in focus as earnings awaited 
Alphabet Inc Class C (GOOG),2016-02-02,Wall Street points to lower open; Dow futures down 120 points
Alphabet Inc Class C (GOOG),2016-02-01,Yahoo to cut 15 percent jobs  close several units: WSJ
Alphabet Inc Class C (GOOG),2016-02-01,Alphabet profit sends shares up; overtakes Apple in value
Alphabet Inc Class C (GOOG),2016-02-01,Wall Street cuts losses to close flat; Alphabet jumps after hours
Alphabet Inc Class C (GOOG),2016-02-01,U.S. stocks mixed  as late rally fails to overcome Oil-inspired losses
Alphabet Inc Class C (GOOG),2016-02-01,EU  U.S. fail to strike data transfer pact deal by deadline
Alphabet Inc Class C (GOOG),2016-02-01,Wall Street points to lower open ahead of Alphabet earnings
Alphabet Inc Class C (GOOG),2016-01-29,Microsoft's secret weapon for growth in the cloud: email
Alphabet Inc Class C (GOOG),2016-01-28,Trump overshadows Republican debate even as he sits it out
Alphabet Inc Class C (GOOG),2016-01-28,Alphabet changes results format to separate Google  other bets
Alphabet Inc Class C (GOOG),2016-01-28,Pentagon chief announces measures to improve quality of life for military
Alphabet Inc Class C (GOOG),2016-01-28,Facebook shares jump 15.5 percent after strong results
Alphabet Inc Class C (GOOG),2016-01-28,U.S. stocks higher  as Oil  Facebook and Under Armour bolster indices
Alphabet Inc Class C (GOOG),2016-01-28,Facebook 'likes' push Wall Street higher 
Alphabet Inc Class C (GOOG),2016-01-28,EU clamps down on corporate multi-billion tax avoidance
Alphabet Inc Class C (GOOG),2016-01-28,EBay shares sink as strong dollar  competition hit forecast
Alphabet Inc Class C (GOOG),2016-01-28,YouTube wins German appeal over artists' fees
Alphabet Inc Class C (GOOG),2016-02-01,Alphabet to give first peek at cost of 'moonshot' bets
Alphabet Inc Class C (GOOG),2016-02-01,Top 5 Things to Know In the Market on Monday
Alphabet Inc Class C (GOOG),2016-01-31,California sheriff 'concerned' by slow response to jail escape
Alphabet Inc Class C (GOOG),2016-01-31,Thai junta pressures Facebook  Line to censor online posts
Alphabet Inc Class C (GOOG),2016-01-30,Last two California jail escapees caught in San Francisco after tip
Alphabet Inc Class C (GOOG),2016-01-29,U.S. corporations to report best and worst of times
Alphabet Inc Class C (GOOG),2016-01-29,Without Trump  Republican debate has second lowest rating
Alphabet Inc Class C (GOOG),2016-01-29,EU  U.S. officials tackle last hurdles in data pact talks ahead of key deadline
Alphabet Inc Class C (GOOG),2016-01-29,Trump debate flap throws Republican party into deeper chaos
Alphabet Inc Class C (GOOG),2016-01-29,Trump skips debate  wins on social media
Alphabet Inc Class C (GOOG),2016-01-27,Celebrity backed anonymous messaging app alarms parents  politicians
Alphabet Inc Class C (GOOG),2016-01-27,Trump pulls out of Republican debate in Iowa
Alphabet Inc Class C (GOOG),2016-01-26,Google files patent for drone 'delivery receptacle'
Alphabet Inc Class C (GOOG),2016-01-26,Ford CEO joins IBM board as auto industry transforms
Alphabet Inc Class C (GOOG),2016-01-26,Facebook's price-earnings ratio near record low ahead of fourth-quarter report
Alphabet Inc Class C (GOOG),2016-01-26,Apple plans to offer subscription content through News app
Alphabet Inc Class C (GOOG),2016-01-26,Apple set for slowest ever iPhone sales growth
Alphabet Inc Class C (GOOG),2016-01-26,High-tech 'incubator' nurtures Gaza start-ups with industry's help
Alphabet Inc Class C (GOOG),2016-01-26,Big Pharma's bet on Big Data creates opportunities and risks
Alphabet Inc Class C (GOOG),2016-01-25,Trump says not entirely sure he will attend Fox News debate
Alphabet Inc Class C (GOOG),2016-01-25,Top Twitter executives to leave company  CEO Dorsey tweets
Alphabet Inc Class C (GOOG),2016-01-24,U.S. says following events in Poland 'very closely' after EU probe launched
Alphabet Inc Class C (GOOG),2016-01-23,Google to pay $185 million UK back taxes  critics want more
Alphabet Inc Class C (GOOG),2016-01-22,Google to pay $185 million UK back taxes  critics want more
Alphabet Inc Class C (GOOG),2016-01-22,U.S. cap first positive week of 2016 as crude rally bolsters Dow  NASDAQ
Alphabet Inc Class C (GOOG),2016-01-22,Court filing offers rare peek at finances of Android
Alphabet Inc Class C (GOOG),2016-01-21,Oracle lawyer says Google's Android generated $31 billion revenue
Alphabet Inc Class C (GOOG),2016-01-21,Fox News says Google to partner in Jan. 28 Iowa Republican debate
Alphabet Inc Class C (GOOG),2016-01-21,Factbox: Trump seen from Davos: 'unbelievable'  'embarrassing' but candor 'hit a vein'
Alphabet Inc Class C (GOOG),2016-01-21,State of play of Virtual Reality
Alphabet Inc Class C (GOOG),2016-01-28,EU regulators to examine Google UK tax issues raised in SNP letter
Alphabet Inc Class C (GOOG),2016-01-28,Driverless shuttle bus to take to Dutch public roads in world first
Alphabet Inc Class C (GOOG),2016-01-28,Italy tax police believe Google evaded 227 million euros in taxes: sources
Alphabet Inc Class C (GOOG),2016-01-28,EU competition boss says could look at UK's Google tax deal
Alphabet Inc Class C (GOOG),2016-01-27,Investor calls on Yahoo  Viacom to take on 'Buffett-like' partners
Alphabet Inc Class C (GOOG),2016-01-27,Trump steps up attacks with 'bimbo' tweet before Fox News debate
Alphabet Inc Class C (GOOG),2016-01-27,Go figure! Game victory seen as artificial intelligence milestone
Alphabet Inc Class C (GOOG),2016-01-27,Google asks court for OK to press for sanctions against Oracle
Alphabet Inc Class C (GOOG),2016-01-27,UK PM Cameron under pressure over Google tax deal
Alphabet Inc Class C (GOOG),2016-01-27,Google ships five million Cardboard virtual reality devices
Alphabet Inc Class C (GOOG),2016-01-20,U.S. lawmakers delay bill on European data privacy deal
Alphabet Inc Class C (GOOG),2016-01-20,News Corp denies rumors of Twitter bid
Alphabet Inc Class C (GOOG),2016-01-20,London will not impose strict new rules on private hire firms like Uber
Alphabet Inc Class C (GOOG),2016-01-20,Biden urges U.S. business in Davos to lean on anti-gay states
Alphabet Inc Class C (GOOG),2016-01-20,Groups want U.S. to adopt strong broadband privacy rules
Alphabet Inc Class C (GOOG),2016-01-19,Pakistan lifts ban on YouTube after launch of local version
Alphabet Inc Class C (GOOG),2016-01-17,U.S. and EU firms warn of 'enormous' consequences if data pact talks fail
Alphabet Inc Class C (GOOG),2016-01-15,U.S. top court to examine how government agency reviews patents
